Year,Region and country of birth,Total Permanent Residents,Percentage,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2018,Serbia and Montenegro (former),132,0.01,0,0,3,3,16,0,0,0,0,5,4,0,0,14,0,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,8,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
2018,Seychelles,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Sierra Leone,1527,0.14,0,0,16,0,75,7,10,7,8,10,59,0,0,11,13,6,0,3,4,0,299,33,10,45,0,12,0,0,0,0,96,4,137,49,11,97,3,0,140,0,0,0,15,86,3,0,210,24,0,6,0
2018,Singapore,801,0.07,0,0,9,3,241,13,12,0,0,22,21,4,3,31,3,4,0,0,3,0,16,18,14,6,0,7,0,0,3,0,61,0,89,16,0,5,3,11,17,3,5,0,6,68,0,0,22,42,0,6,0
2018,Sint Maarten,27,0.0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Slovakia,370,0.03,0,0,9,0,39,14,13,0,0,45,7,0,0,33,0,6,0,0,0,0,7,7,4,8,0,4,0,0,3,3,49,0,44,11,0,5,0,4,12,0,6,0,0,12,0,0,6,5,0,0,0
2018,Slovenia,95,0.01,0,0,0,0,28,3,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,11,0,0,4,0,0,0,0,0,0,0,8,0,0,3,5,0,0,0
2018,Solomon Islands,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Somalia,7557,0.69,5,30,134,0,109,220,3,0,0,6,79,0,13,38,46,90,99,377,0,121,5,118,92,2464,0,232,0,372,0,21,3,0,325,67,121,853,0,139,86,12,0,47,134,232,105,41,29,369,0,313,0
2018,South Africa,3010,0.27,24,0,30,20,433,73,43,4,15,253,85,22,17,80,38,25,26,35,12,23,44,45,41,273,6,38,8,14,13,9,75,18,201,106,38,57,18,34,71,4,34,12,33,218,22,4,85,159,0,60,5
2018,South Sudan,185,0.02,0,0,10,0,5,5,0,0,0,0,7,0,0,3,0,11,0,5,0,3,0,4,8,19,0,5,0,28,0,0,0,0,4,3,5,0,6,0,4,0,0,8,9,6,7,0,3,5,0,0,0
2018,Soviet Union (former),1022,0.09,5,0,5,0,250,12,8,0,8,70,10,0,0,36,4,0,0,3,4,0,28,50,11,21,0,7,0,4,4,0,50,5,222,13,0,15,3,9,32,0,3,0,3,31,0,0,33,33,0,14,3
2018,Spain,2841,0.26,15,0,24,7,492,30,49,6,30,575,41,7,4,88,43,0,9,9,11,0,44,138,35,18,3,12,0,9,23,11,147,15,336,55,0,36,7,24,44,8,36,3,12,203,17,5,52,71,3,9,0
2018,Sri Lanka,1594,0.15,10,0,12,6,313,11,38,4,8,58,22,0,0,42,15,12,12,16,7,0,125,53,28,37,4,6,0,4,19,3,86,3,260,29,5,34,8,28,37,0,5,0,3,119,5,0,70,17,0,7,0
2018,Sudan,3658,0.33,14,0,138,0,167,126,52,0,17,124,92,0,17,165,77,138,62,41,10,12,159,92,101,69,13,68,0,194,22,29,62,3,258,180,6,106,12,11,137,0,8,34,108,285,48,0,277,84,3,31,0
2018,Suriname,182,0.02,0,0,0,0,6,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,6,0,87,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0
2018,Sweden,889,0.08,7,0,10,0,272,18,9,0,6,80,15,6,4,37,6,0,0,6,5,3,14,18,18,17,0,4,0,0,0,0,28,4,94,24,0,6,3,9,26,0,6,0,7,47,5,0,16,38,0,6,0
2018,Switzerland,570,0.05,0,6,7,0,146,13,7,0,4,42,10,0,0,13,6,0,0,0,0,3,11,24,6,10,0,4,0,0,6,0,27,0,73,9,0,18,0,10,19,3,6,0,0,28,8,0,18,14,0,4,0
2018,Syria,14686,1.34,8,0,738,4,2137,141,342,0,12,608,400,3,131,886,214,80,52,331,78,89,400,265,1611,65,6,298,0,179,56,8,465,42,832,576,0,686,32,93,850,132,34,5,197,971,82,4,271,185,10,74,0
2018,Taiwan,5079,0.46,8,0,43,4,2388,33,23,4,6,126,55,34,12,88,39,8,17,9,13,6,98,138,74,23,0,19,0,0,27,9,170,21,388,50,3,40,22,96,86,8,11,0,19,399,18,6,148,240,0,23,3
2018,Tajikistan,893,0.08,0,0,0,0,55,37,0,0,0,19,8,0,0,36,0,4,0,0,0,0,11,4,0,13,0,12,0,59,8,0,70,0,397,4,0,18,0,3,50,0,4,0,0,18,0,0,31,13,0,5,0
2018,Tanzania,3186,0.29,16,0,253,4,125,47,29,0,10,42,221,0,106,89,41,104,66,180,6,16,94,73,178,24,0,30,0,30,11,25,29,52,168,105,14,219,4,19,74,25,19,15,114,236,66,19,89,61,0,29,0
2018,Thailand,5556,0.51,30,28,70,31,999,115,37,10,11,338,130,77,31,166,100,88,33,64,25,26,97,132,82,338,13,57,0,176,112,19,69,20,421,132,10,88,33,103,100,9,41,38,50,377,73,8,176,191,7,148,8
2018,Timor-Leste,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Togo,1534,0.14,0,0,13,0,34,26,30,0,15,12,83,0,0,185,27,82,12,30,7,0,182,4,14,88,0,14,0,52,0,0,34,0,204,61,4,29,0,7,54,3,7,0,6,80,8,0,73,20,4,17,0
2018,Tonga,225,0.02,0,3,8,0,97,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,11,26,0,0,20,0,0,0
2018,Trinidad and Tobago,2758,0.25,8,4,11,4,57,4,23,12,15,438,87,0,0,6,14,0,3,0,8,0,126,81,15,10,8,7,0,0,0,0,195,0,1234,29,0,22,5,7,83,0,18,0,12,124,0,0,56,10,0,3,0
2018,Tunisia,517,0.05,4,0,7,6,96,6,6,0,6,51,15,0,0,14,10,0,0,3,10,0,23,8,17,4,0,0,0,0,0,0,16,0,46,4,0,11,0,4,31,0,0,0,7,29,0,0,41,6,3,10,0
2018,Turkey,5585,0.51,27,0,60,18,799,54,98,19,29,347,139,0,9,196,38,15,13,27,23,21,100,249,120,41,6,41,6,12,22,21,672,7,809,82,6,100,22,58,205,12,32,0,36,561,7,5,229,140,8,38,0
2018,Turkmenistan,286,0.03,0,0,3,0,35,0,0,0,0,7,3,0,0,30,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,7,0,89,8,0,0,0,0,19,0,0,0,0,32,0,0,7,10,0,4,0
2018,Turks and Caicos Islands,41,0.0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Tuvalu,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Uganda,2412,0.22,10,4,124,9,213,50,15,0,5,46,83,0,41,62,43,27,39,78,8,7,78,295,125,92,0,55,0,13,24,12,24,10,121,81,8,102,11,13,76,17,13,0,47,149,42,9,43,64,0,17,0
2018,Ukraine,11879,1.08,35,33,51,7,2071,135,167,14,16,626,135,10,39,1174,42,28,24,38,21,13,156,320,259,169,5,77,9,35,39,23,574,7,1669,320,22,345,27,366,545,11,88,18,94,283,34,4,170,1448,5,67,6
2018,United Arab Emirates,1379,0.13,4,4,20,6,242,25,12,0,4,106,59,0,0,64,15,4,6,9,3,5,18,18,67,10,3,18,0,0,0,0,60,4,119,24,0,44,7,14,48,0,0,0,20,187,6,0,55,39,5,10,0
2018,United Kingdom,9908,0.9,45,15,106,40,2025,182,139,25,58,899,303,25,21,339,109,32,60,54,35,37,159,308,185,97,8,77,17,33,65,38,462,37,1184,259,14,197,57,126,277,32,96,3,98,746,79,27,248,332,12,61,13
2018,United States,306,0.03,0,0,6,0,59,4,3,0,8,29,6,0,0,8,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,21,0,28,5,0,4,0,0,4,0,0,0,3,50,0,0,12,7,0,3,0
2018,Uruguay,960,0.09,0,0,5,0,54,4,19,0,4,242,57,0,0,13,4,0,0,3,6,0,27,51,3,6,0,0,0,0,9,6,208,0,68,22,0,5,0,0,12,0,22,0,4,36,19,0,20,6,0,14,0
2018,Uzbekistan,4612,0.42,0,0,16,0,223,30,16,0,5,107,29,0,7,107,10,4,3,5,11,0,91,32,40,25,5,22,0,7,7,0,98,0,2661,19,0,257,0,10,456,8,70,0,81,46,0,0,47,38,0,3,0
2018,Vanuatu,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Venezuela,11762,1.07,35,8,54,10,440,94,68,10,25,6258,307,16,16,135,89,11,31,55,41,0,111,195,83,46,16,45,3,13,56,12,300,24,570,208,4,110,82,39,113,39,79,4,74,1358,94,3,171,61,0,31,5
2018,Vietnam,33834,3.09,221,31,549,164,11094,520,164,32,26,1530,1405,191,35,692,184,198,257,132,511,49,459,1086,448,549,111,375,19,180,234,62,644,111,585,717,19,306,388,541,800,37,219,8,231,4634,140,26,1121,1609,25,144,0
2018,"Virgin Islands, British",37,0.0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Virgin Islands, U.S.",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Western Sahara,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Yemen,1885,0.17,21,0,8,7,338,0,6,11,0,12,0,0,0,42,24,0,0,7,28,0,10,7,423,41,41,9,0,3,0,0,17,4,602,53,0,27,0,4,16,0,4,0,38,9,0,0,36,19,0,5,0
2018,Zambia,477,0.04,0,0,3,0,27,4,5,0,4,27,22,0,5,35,9,14,0,4,0,0,22,15,14,4,0,12,0,10,4,0,14,3,29,19,7,17,4,15,24,0,5,0,8,52,0,0,15,7,0,11,0
2018,Zimbabwe,749,0.07,6,0,13,4,52,6,11,0,4,33,50,0,0,14,34,5,4,12,0,0,21,40,17,24,0,17,0,9,5,6,26,0,46,27,6,14,10,11,31,3,3,0,5,110,7,0,35,8,0,10,0
2019,Total,1031765,100.0,3669,1374,18181,2915,193093,13558,10630,2084,2398,118140,27246,4917,2312,37958,8527,5534,5139,6006,5116,1361,22304,30834,17414,13833,1687,6900,545,4279,11718,2046,48754,3736,124026,18419,1494,16467,4642,8521,25329,3445,4675,1199,9507,107955,6838,648,24784,25570,817,7138,410
2019,Afghanistan,10136,0.98,3,0,94,8,3648,224,123,4,15,68,223,0,37,128,21,28,61,27,5,14,359,46,78,25,0,87,0,69,83,0,89,20,450,105,0,120,0,95,127,0,9,4,77,1239,47,0,1557,696,7,7,0
2019,Albania,5366,0.52,0,0,23,0,97,13,300,0,10,523,29,0,7,277,11,3,3,0,3,10,35,634,739,8,0,39,0,0,50,15,352,0,1272,25,0,136,0,0,413,5,27,0,18,106,8,0,47,33,0,77,3
2019,Algeria,2299,0.22,4,0,13,0,287,62,16,0,0,56,30,0,0,186,44,0,102,23,12,0,33,101,16,7,7,9,0,0,4,3,129,0,294,43,0,179,0,4,300,3,4,0,0,202,3,0,62,21,0,20,0
2019,Andorra,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Angola,226,0.02,0,0,0,0,6,0,0,0,0,18,9,0,0,4,0,0,0,0,0,21,5,46,0,0,0,0,0,0,3,0,8,0,7,5,0,4,0,0,6,3,0,0,0,50,0,0,9,5,0,0,0
2019,Anguilla,14,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Antigua and Barbuda,323,0.03,0,0,0,0,0,0,6,0,0,60,17,0,0,0,5,0,0,0,3,0,10,6,0,9,0,0,0,0,0,0,33,0,114,3,0,0,3,0,12,0,0,0,0,10,0,0,4,0,0,0,0
2019,Argentina,3925,0.38,11,0,25,12,455,54,48,3,24,1452,80,6,7,64,10,11,12,13,12,6,49,42,37,31,3,14,8,4,36,0,167,5,332,71,0,26,9,18,62,5,16,0,17,342,108,0,96,56,0,27,0
2019,Armenia,3101,0.3,0,0,8,0,2512,12,3,0,3,46,0,0,5,20,5,0,6,0,0,0,23,71,9,0,0,3,0,0,68,0,38,0,93,7,0,29,0,8,26,5,3,0,3,17,21,0,13,22,0,4,0
2019,Aruba,52,0.01,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2019,Australia,3205,0.31,7,5,44,7,858,91,28,0,13,129,78,28,9,82,34,10,10,14,16,10,47,68,83,27,4,17,3,8,50,10,103,6,419,63,5,46,12,40,62,4,14,4,47,244,49,4,49,211,3,24,0
2019,Austria,437,0.04,0,0,6,0,112,10,0,0,5,35,12,3,0,8,3,0,0,0,0,0,14,19,13,5,0,3,0,0,5,0,20,0,52,9,0,4,0,3,17,3,5,0,3,27,0,0,10,9,0,0,0
2019,Azerbaijan,1169,0.11,4,0,4,0,219,17,16,3,10,41,9,0,0,43,0,0,3,4,0,3,15,93,8,13,0,11,0,0,0,0,50,0,230,18,0,12,0,10,45,7,6,0,5,104,4,0,123,20,0,3,0
2019,Bahamas,922,0.09,8,0,3,5,10,4,5,0,4,558,84,0,0,10,11,0,0,0,3,0,8,11,4,0,0,4,0,0,5,0,5,0,39,18,0,11,10,0,6,0,4,0,8,42,0,0,11,3,3,0,0
2019,Bahrain,183,0.02,0,0,0,0,19,0,0,0,0,12,21,0,0,16,0,0,0,0,0,0,6,3,6,4,0,0,0,0,0,0,3,0,13,0,0,6,0,0,10,0,0,0,7,21,0,0,6,0,0,0,0
2019,Bangladesh,15176,1.47,40,0,72,22,828,42,230,44,32,620,429,13,5,174,77,19,44,14,34,9,350,267,1243,63,5,41,0,5,39,12,844,8,7333,124,8,88,27,55,389,8,21,0,60,739,10,0,538,97,16,22,0
2019,Barbados,338,0.03,0,0,5,3,5,0,10,0,0,45,6,0,0,5,5,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,18,0,151,3,0,3,0,0,9,0,4,0,0,8,0,0,10,0,0,3,0
2019,Belarus,2263,0.22,9,0,14,0,400,39,30,6,6,187,37,0,0,152,6,0,0,0,5,0,30,87,14,44,0,13,0,0,16,3,154,5,376,72,0,37,0,19,199,0,20,0,13,78,4,0,37,113,0,17,0
2019,Belgium,714,0.07,0,0,5,5,148,16,0,0,7,73,24,5,0,20,3,0,0,0,7,0,19,31,19,11,3,0,0,3,0,0,25,3,99,18,0,14,0,6,21,0,0,0,4,47,7,5,14,15,0,9,0
2019,Belize,806,0.08,0,0,9,0,237,11,0,0,0,55,12,0,4,89,0,0,4,0,6,0,10,11,0,8,0,12,0,0,15,0,16,0,99,12,0,5,0,0,12,0,0,0,13,109,6,0,14,9,0,5,0
2019,Benin,619,0.06,5,0,5,3,8,66,9,0,5,9,9,0,0,76,25,19,4,3,0,0,66,0,5,27,0,0,0,18,3,0,8,0,73,16,0,16,0,3,32,0,0,0,4,40,0,0,23,16,0,5,0
2019,Bermuda,84,0.01,0,0,0,0,3,0,0,0,0,23,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,7,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
2019,Bhutan,1441,0.14,0,0,0,0,14,35,5,0,0,0,46,0,13,22,0,33,13,39,0,0,9,52,27,28,0,26,0,49,0,24,0,0,122,50,70,329,0,12,203,0,0,37,29,70,8,36,22,6,0,4,0
2019,Bolivia,1525,0.15,0,0,11,7,121,11,14,0,12,283,8,0,0,25,10,4,11,6,5,0,93,29,7,6,0,7,0,0,4,0,59,0,106,13,0,8,6,4,14,34,6,0,5,105,19,0,436,11,4,8,0
2019,Bosnia and Herzegovina,637,0.06,0,0,27,0,45,9,5,0,0,48,22,0,5,79,3,27,3,20,0,0,6,13,36,8,0,26,0,3,13,6,20,0,56,9,3,14,0,6,7,0,4,3,5,50,5,0,10,17,0,11,0
2019,Botswana,61,0.01,0,0,0,0,4,0,0,0,0,11,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Brazil,19825,1.92,67,9,157,29,1878,185,453,19,51,5622,768,63,39,356,96,60,66,49,106,17,290,2218,476,128,29,142,6,31,136,93,1267,13,1126,340,13,187,32,149,426,59,153,7,131,1179,321,10,273,340,16,120,4
2019,Brunei,23,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2019,Bulgaria,1759,0.17,4,10,23,0,194,43,8,13,6,151,54,6,3,357,25,9,5,13,4,5,45,115,25,8,0,19,3,0,81,4,44,3,133,32,0,18,7,6,41,0,19,0,8,70,13,0,42,55,0,16,7
2019,Burkina Faso,646,0.06,0,0,4,0,21,9,3,0,4,3,27,0,0,9,9,0,5,4,0,0,41,10,0,11,0,0,0,17,0,0,52,0,197,0,0,42,6,0,44,0,0,0,4,59,4,0,9,23,0,14,0
2019,Burma,5024,0.49,5,0,59,14,616,112,9,0,0,115,172,6,9,182,498,166,115,145,4,0,135,36,155,223,3,57,3,83,11,31,29,0,519,154,0,52,125,48,71,0,24,27,50,472,48,5,49,70,3,305,0
2019,Burundi,781,0.08,4,0,75,0,13,13,8,0,0,15,6,0,8,21,16,35,4,25,0,69,16,22,28,20,0,23,0,0,0,12,0,0,38,18,14,52,0,8,21,0,0,13,19,111,14,4,12,11,0,3,0
2019,Cabo Verde,1852,0.18,0,0,0,0,0,0,38,0,0,8,0,0,0,0,0,0,0,0,0,0,3,1446,0,0,0,0,0,0,0,5,4,0,11,0,0,0,0,0,12,305,0,0,5,0,4,0,0,0,0,0,0
2019,Cambodia,2748,0.27,5,6,28,19,748,28,29,0,5,70,98,10,3,39,19,11,10,46,18,11,36,344,24,124,12,10,0,0,27,14,14,3,47,29,0,36,12,35,106,40,12,3,25,247,19,0,91,211,0,17,0
2019,Cameroon,4369,0.42,21,0,65,22,219,33,8,48,70,62,222,5,4,119,22,25,17,34,20,3,1225,143,71,180,0,30,0,41,18,6,64,15,98,75,40,199,106,7,107,0,10,0,24,675,8,0,119,38,9,26,0
2019,Canada,11388,1.1,39,23,360,24,2120,213,96,14,38,1062,220,67,53,312,94,42,47,53,69,43,154,301,477,202,16,93,57,27,132,43,351,23,1072,236,49,212,70,134,232,23,111,30,119,1019,95,36,183,717,22,108,12
2019,Cayman Islands,53,0.01,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2019,Central African Republic,231,0.02,0,0,15,0,3,8,0,0,0,9,14,0,0,18,6,0,0,0,0,3,16,20,3,3,0,0,0,0,0,0,3,9,23,13,0,8,0,0,7,0,0,0,0,33,5,0,0,0,0,0,0
2019,Chad,224,0.02,0,5,0,0,0,6,4,0,0,7,4,0,3,6,8,0,0,10,0,4,17,10,6,6,0,11,0,3,3,0,11,4,14,11,0,21,0,0,4,0,0,0,7,17,5,0,5,4,0,0,0
2019,Chile,1762,0.17,0,0,21,0,229,33,20,7,6,449,34,3,7,35,0,4,5,3,8,3,48,30,11,24,0,11,0,7,16,0,75,0,190,27,0,20,4,19,33,3,9,0,11,124,85,0,33,85,0,10,0
2019,"China, People's Republic",62248,6.03,154,33,498,88,21604,516,393,148,87,1717,982,589,116,1972,380,170,168,154,183,47,1137,2121,763,476,78,362,25,101,669,76,1952,84,12758,682,37,753,174,598,1498,95,138,26,328,3053,234,0,1035,2367,54,395,19
2019,Christmas Island,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Colombia,19841,1.92,66,15,142,20,1060,177,301,24,42,7050,671,18,17,400,84,22,48,47,87,13,257,606,90,92,24,56,11,19,126,49,1925,35,2476,379,13,115,39,55,363,85,230,14,139,1495,121,5,332,161,19,84,0
2019,Comoros,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2019,"Congo, Democratic Republic",8999,0.87,10,5,368,13,150,167,61,5,5,181,269,0,140,686,151,750,130,699,5,99,148,130,267,62,0,421,7,38,28,116,22,24,351,452,37,481,9,36,200,12,29,76,290,1249,146,35,164,162,3,107,0
2019,"Congo, Republic",476,0.05,0,0,18,0,13,23,15,0,6,3,22,0,0,22,7,18,9,20,0,10,28,6,21,8,0,8,0,11,0,0,9,3,56,23,0,17,0,0,4,0,0,8,8,58,0,0,7,4,0,0,0
2019,Cook Islands,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Costa Rica,2348,0.23,6,0,42,14,209,25,42,6,9,447,81,4,0,32,12,10,8,8,18,7,47,43,19,20,4,18,0,4,20,0,469,5,123,97,0,20,0,21,63,3,35,0,28,194,19,0,46,35,0,13,0
2019,Cote d'Ivoire,1589,0.15,5,0,6,3,49,20,15,6,8,19,118,0,0,25,13,17,3,11,7,3,139,37,30,37,0,6,0,8,4,0,74,0,309,51,13,71,10,6,98,16,13,3,14,184,11,0,61,39,0,15,0
2019,Croatia,360,0.03,0,0,4,0,45,3,3,0,0,40,8,0,0,32,5,3,0,0,3,0,6,5,12,0,0,8,0,0,4,0,21,0,63,8,0,9,0,0,9,0,0,0,0,16,0,0,6,15,0,5,0
2019,Cuba,41641,4.04,34,0,440,7,304,155,32,5,6,30325,271,0,0,123,75,75,56,690,178,0,37,48,91,25,22,93,0,204,1294,3,471,70,371,179,6,34,28,66,197,3,28,27,180,5049,32,0,174,47,0,39,0
2019,Curacao,53,0.01,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0
2019,Cyprus,111,0.01,0,0,0,0,20,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,24,3,0,6,0,0,0,0,0,0,0,7,0,3,3,4,0,0,0
2019,Czechia,714,0.07,4,0,14,0,119,19,5,3,7,123,39,6,3,80,5,0,3,0,4,0,10,7,9,6,0,0,0,0,10,0,18,4,60,15,0,0,3,15,23,0,4,0,0,26,8,0,12,23,0,7,3
2019,Denmark,416,0.04,0,0,4,0,122,10,9,0,3,34,8,0,0,11,6,0,0,3,0,0,8,16,13,4,0,0,0,0,4,0,20,0,46,6,0,0,4,0,3,3,0,0,5,15,6,0,7,19,0,9,0
2019,Djibouti,151,0.01,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,12,0,23,0,0,0,8,0,0,0,0,14,3,0,0,0,0,7,0,0,0,7,6,0,0,0,3,0,0,0
2019,Dominica,511,0.05,0,0,0,0,6,0,7,0,0,87,31,0,0,5,0,0,0,0,3,0,15,16,0,4,0,0,0,0,0,0,53,0,108,3,0,0,0,0,8,6,0,0,4,44,0,0,0,0,0,0,0
2019,Dominican Republic,49911,4.84,48,85,89,13,202,35,968,57,70,4271,438,0,9,195,113,25,15,30,221,9,462,4592,126,75,45,47,5,14,67,235,7733,18,20866,497,4,297,18,18,3543,1114,76,7,89,441,60,10,241,55,9,94,0
2019,Ecuador,11083,1.07,11,0,38,6,370,23,583,15,7,1436,110,4,5,356,35,17,11,24,19,0,136,154,26,325,11,25,4,16,47,14,2024,9,4084,188,4,40,12,18,213,21,33,3,24,328,74,0,86,31,5,35,4
2019,Egypt,9479,0.92,23,0,68,16,1390,29,61,42,13,525,106,12,5,187,82,115,22,26,44,9,151,321,199,139,13,56,9,25,21,12,1314,4,1281,166,0,212,14,42,366,7,65,5,787,742,18,3,494,165,13,51,0
2019,El Salvador,27656,2.68,39,14,172,348,8494,264,92,29,289,938,619,9,22,191,222,115,105,47,82,7,2066,984,80,190,20,87,0,142,523,15,932,23,2651,680,4,139,47,100,155,60,45,16,210,3830,164,0,1932,258,10,45,5
2019,Equatorial Guinea,30,0.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0
2019,Eritrea,2385,0.23,0,0,41,0,380,90,7,0,27,45,96,0,7,64,38,66,26,12,6,8,110,30,37,69,0,38,0,7,58,0,17,0,58,120,0,74,7,23,52,6,3,24,17,294,18,0,105,284,0,12,0
2019,Estonia,193,0.02,0,0,0,0,44,0,3,0,0,31,0,0,0,0,4,0,0,0,0,0,7,3,0,4,0,0,0,0,3,0,7,0,23,3,0,4,0,0,6,3,0,0,3,12,0,0,4,10,0,0,0
2019,Eswatini (formerly Swaziland),32,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2019,Ethiopia,9060,0.88,9,0,100,0,682,405,18,0,221,120,524,0,10,146,93,173,93,37,20,6,892,170,69,1051,0,117,11,79,307,0,61,0,175,155,17,295,27,132,167,8,14,101,117,747,39,4,851,711,19,48,0
